overall_rank,player_id,player_name,position,team_name,goals,assists,rating,performance_score,impact_score,cluster,cluster_name
950,495193,Gastón Olveira,Keeper,Olimpia,0.0,0.0,5.574418604651164,2.7872093023255817,10.21,3,Goal-Oriented Players
951,1213141,Mahmoud Abunada,Keeper,Al-Rayyan,0.0,0.0,5.565714285714286,2.782857142857143,10.19,3,Goal-Oriented Players
952,1324871,Ben Gannon-Doak,Right Winger,AFC Bournemouth,1.0,3.0,3.744117647058824,2.772058823529412,10.15,2,Creative / Attacking Players
953,1443464,Kendry Páez,Right Winger,River Plate,2.0,1.0,3.936507936507936,2.768253968253968,10.14,2,Creative / Attacking Players
953,825623,Miles Robinson,Center Back,FC Cincinnati,0.0,0.0,5.54,2.77,10.14,3,Goal-Oriented Players
955,1285492,Melvin Mastil,Keeper,Stade Nyonnais,0.0,0.0,5.526190476190477,2.7630952380952385,10.12,3,Goal-Oriented Players
956,771686,Dylan Bronn,Center Back,Servette,1.0,1.0,4.522727272727273,2.7613636363636367,10.11,3,Goal-Oriented Players
957,1013276,Callan Elliot,Right Back,Auckland FC,0.0,1.0,5.1119047619047615,2.755952380952381,10.09,2,Creative / Attacking Players
958,1179369,Saed Al-Rosan,Center Back,Ethad All Ramtha,1.0,0.0,4.908695652173914,2.7543478260869567,10.08,3,Goal-Oriented Players
958,434325,Thomas Partey,Central Midfielder,Villarreal,1.0,1.0,4.504081632653062,2.752040816326531,10.08,1,Low-Performance Players
960,729988,Matt Turner,Keeper,Lyon,0.0,0.0,5.494285714285714,2.747142857142857,10.06,3,Goal-Oriented Players
961,1050838,Anass Salah-Eddine,Left Back,Roma,0.0,1.0,5.092,2.746,10.05,2,Creative / Attacking Players
961,760320,Aaron Wan-Bissaka,Right Back,West Ham United,0.0,2.0,4.688888888888889,2.7444444444444445,10.05,2,Creative / Attacking Players
963,631757,Egil Selvik,Keeper,Watford,0.0,0.0,5.478571428571429,2.7392857142857143,10.03,3,Goal-Oriented Players
963,1362998,Abdukodir Khusanov,Center Back,Manchester City,0.0,0.0,5.477586206896552,2.738793103448276,10.03,3,Goal-Oriented Players
965,688278,Pervis Estupinán,Left Midfielder,Milan,2.0,1.0,3.862745098039216,2.731372549019608,10.0,1,Low-Performance Players
966,705484,Eray Cömert,Center Back,,2.0,1.0,3.853191489361702,2.7265957446808518,9.98,1,Low-Performance Players
966,433265,Jo Hyeon-Woo,Keeper,Ulsan HD FC,0.0,0.0,5.449090909090907,2.7245454545454537,9.98,3,Goal-Oriented Players
968,1689371,Mohamed Alaa,Keeper,El Gouna FC,0.0,0.0,5.439473684210527,2.7197368421052635,9.96,3,Goal-Oriented Players
969,1259187,Abduvohid Nematov,Keeper,Nasaf Qarshi,0.0,0.0,5.435294117647058,2.717647058823529,9.95,3,Goal-Oriented Players
970,1077684,Ivor Pandur,Keeper,Rangers,0.0,0.0,5.426984126984126,2.713492063492063,9.94,3,Goal-Oriented Players
970,929168,Akmal Mozgovoy,Attacking Midfielder,Pakhtakor Tashkent,0.0,1.0,5.030434782608697,2.7152173913043485,9.94,2,Creative / Attacking Players
972,1202481,Bradley Cross,Left Back,Kaizer Chiefs,0.0,1.0,5.024242424242424,2.7121212121212124,9.93,2,Creative / Attacking Players
973,857436,Nihad Mujakic,Center Back,Erzurumspor FK,1.0,1.0,4.417777777777777,2.7088888888888887,9.92,3,Goal-Oriented Players
974,444000,Steven Moreira,Center Back,Columbus Crew,0.0,0.0,5.404545454545455,2.702272727272728,9.89,2,Creative / Attacking Players
974,1254147,Antoine Mendy,Center Back,Nice,2.0,0.0,4.203076923076924,2.701538461538462,9.89,1,Low-Performance Players
976,553476,Sergio Rochet,Keeper,Internacional,0.0,0.0,5.397727272727272,2.698863636363636,9.88,3,Goal-Oriented Players
977,1026105,Dayne St. Clair,Keeper,Inter Miami CF,0.0,0.0,5.378181818181817,2.6890909090909085,9.85,3,Goal-Oriented Players
977,1125997,Shurandy Sambo,Right Back,Burnley,0.0,1.0,4.982222222222222,2.6911111111111112,9.85,2,Creative / Attacking Players
977,770880,Luca Zidane,Keeper,Granada,0.0,0.0,5.3812500000000005,2.6906250000000003,9.85,3,Goal-Oriented Players
980,734654,Yazeed Abulaila,Keeper,Al-Hussein SC,0.0,1.0,4.9739130434782615,2.686956521739131,9.84,3,Goal-Oriented Players
981,1413846,Jorrel Hato,Left Back,Chelsea,2.0,1.0,3.765151515151516,2.682575757575758,9.82,1,Low-Performance Players
982,1420369,Zaid Tahseen,Center Back,Al Quwa Al Jawiya,0.0,1.0,4.958333333333333,2.6791666666666667,9.81,3,Goal-Oriented Players
983,1425182,Ousmane Diomande,Center Back,Sporting CP,1.0,1.0,4.345283018867925,2.6726415094339626,9.79,3,Goal-Oriented Players
983,1281230,Juan Portilla,Defensive Midfielder,Athletico Paranaense,0.0,1.0,4.945238095238095,2.6726190476190474,9.79,3,Goal-Oriented Players
985,73462,Kristoffer Nordfeldt,Keeper,AIK,0.0,1.0,4.934883720930232,2.667441860465116,9.77,3,Goal-Oriented Players
986,1178602,Senne Lammens,Keeper,Manchester United,0.0,0.0,5.324528301886792,2.662264150943396,9.75,3,Goal-Oriented Players
987,1245998,Chris Brady,Keeper,Chicago Fire FC,0.0,0.0,5.309756097560975,2.654878048780488,9.72,3,Goal-Oriented Players
987,922808,Keisuke Osako,Keeper,Sanfrecce Hiroshima,0.0,0.0,5.31090909090909,2.655454545454545,9.72,3,Goal-Oriented Players
989,361717,Rui Silva,Keeper,Sporting CP,0.0,0.0,5.295522388059702,2.647761194029851,9.69,3,Goal-Oriented Players
990,466890,Alireza Jahanbakhsh,Right Winger,FCV Dender EH,1.0,1.0,4.286666666666666,2.643333333333333,9.68,1,Low-Performance Players
990,977404,César Huerta,Right Winger,Anderlecht,2.0,0.0,4.0851851851851855,2.642592592592593,9.68,2,Creative / Attacking Players
992,1001335,Nabil Emad Dunga,Central Midfielder,Al Najma,0.0,1.0,4.875675675675676,2.637837837837838,9.66,2,Creative / Attacking Players
993,848068,Song Bum-Keun,Keeper,Jeonbuk Hyundai Motors FC,0.0,0.0,5.273469387755103,2.6367346938775515,9.65,3,Goal-Oriented Players
994,466436,Mory Diaw,Keeper,Le Havre,0.0,1.0,4.864705882352941,2.6323529411764706,9.64,3,Goal-Oriented Players
995,505959,Ramin Rezaeian,Right Back,Esteghlal,5.0,1.0,1.8590909090909091,2.629545454545455,9.63,1,Low-Performance Players
995,1131925,Mohamed Tougai,Center Back,Espérance,5.0,0.0,2.2628571428571425,2.6314285714285712,9.63,1,Low-Performance Players
997,1244924,Ismaël Gharbi,Attacking Midfielder,Braga,2.0,2.0,3.240425531914894,2.620212765957447,9.59,2,Creative / Attacking Players
997,1187506,Chadi Riad,Center Back,Crystal Palace,1.0,2.0,3.839473684210526,2.619736842105263,9.59,1,Low-Performance Players
999,277761,Chancel Mbemba,Center Back,Lille,1.0,2.0,3.827118644067797,2.613559322033898,9.57,1,Low-Performance Players
999,302176,Paul Izzo,Keeper,Randers FC,0.0,0.0,5.229268292682926,2.614634146341463,9.57,3,Goal-Oriented Players
999,671518,Harry Souttar,Center Back,Leicester City,0.0,0.0,5.227272727272728,2.613636363636364,9.57,3,Goal-Oriented Players
1002,1100258,Joel Waterman,Center Back,Chicago Fire FC,1.0,0.0,4.6173913043478265,2.608695652173913,9.55,3,Goal-Oriented Players
1002,639558,Amir Hadziahmetovic,Defensive Midfielder,Beşiktaş,0.0,2.0,4.413793103448276,2.606896551724138,9.55,2,Creative / Attacking Players
1002,1057486,Oston Urunov,Attacking Midfielder,Persepolis,5.0,0.0,2.2142857142857144,2.607142857142857,9.55,1,Low-Performance Players
1005,1073402,Facundo Pellistri,Right Winger,Panathinaikos,0.0,2.0,4.407407407407407,2.603703703703704,9.53,2,Creative / Attacking Players
1005,303609,Themba Zwane,Attacking Midfielder,Mamelodi Sundowns FC,0.0,2.0,4.405405405405404,2.602702702702702,9.53,2,Creative / Attacking Players
1005,1125720,Robin Roefs,Keeper,Sunderland,0.0,0.0,5.207843137254901,2.6039215686274506,9.53,3,Goal-Oriented Players
1008,615411,Lawrence Ati-Zigi,Keeper,St. Gallen,0.0,0.0,5.189090909090909,2.5945454545454547,9.5,3,Goal-Oriented Players
1009,963812,Joseph Anang,Keeper,St. Patrick's Athletic,0.0,0.0,5.183333333333333,2.5916666666666663,9.49,3,Goal-Oriented Players
1010,1118823,Zineddine Belaïd,Center Back,JS Kabylie,1.0,0.0,4.57391304347826,2.58695652173913,9.47,3,Goal-Oriented Players
1011,644017,Almoez Ali,Striker,Al-Duhail SC,1.0,1.0,4.153333333333333,2.5766666666666667,9.43,1,Low-Performance Players
1011,157865,Alex Sandro,Left Back,Flamengo,0.0,1.0,4.753125000000001,2.5765625000000005,9.43,3,Goal-Oriented Players
1013,1092563,Hussein Ali,Right Back,Pogoń Szczecin,2.0,0.0,3.9382352941176473,2.569117647058824,9.41,1,Low-Performance Players
1014,1390336,Robin Risser,Keeper,Lens,0.0,1.0,4.735714285714286,2.567857142857143,9.4,3,Goal-Oriented Players
1015,562727,David Raya,Keeper,Arsenal,0.0,0.0,5.125714285714285,2.5628571428571427,9.38,3,Goal-Oriented Players
1015,696443,Issa Diop,Center Back,Fulham,2.0,0.0,3.9214285714285713,2.560714285714285,9.38,3,Goal-Oriented Players
1017,419207,John Souttar,Center Back,Rangers,0.0,0.0,5.096428571428572,2.548214285714286,9.33,3,Goal-Oriented Players
1018,1323897,Marc Pubill,Center Back,Atletico Madrid,1.0,1.0,4.081428571428571,2.540714285714285,9.3,3,Goal-Oriented Players
1018,769168,Jean-Kévin Duverne,Center Back,Nantes,1.0,2.0,3.677272727272727,2.538636363636363,9.3,1,Low-Performance Players
1020,380942,Gervane Kastaneer,Striker,Terengganu,4.0,2.0,1.865217391304348,2.532608695652174,9.27,1,Low-Performance Players
1021,1614051,Gonzalo Valle,Keeper,LDU de Quito,0.0,0.0,5.051923076923078,2.525961538461539,9.25,3,Goal-Oriented Players
1022,503710,Éric Davis,Left Wing-Back,CD Plaza Amador,1.0,2.0,3.635714285714285,2.5178571428571423,9.22,1,Low-Performance Players
1023,502481,Rebin Sulaka,Center Back,Port FC,0.0,0.0,5.031578947368421,2.5157894736842104,9.21,3,Goal-Oriented Players
1024,474589,José Giménez,Center Back,Atletico Madrid,1.0,1.0,4.023255813953489,2.5116279069767447,9.2,1,Low-Performance Players
1025,719330,Dean Henderson,Keeper,Crystal Palace,0.0,0.0,5.008571428571429,2.5042857142857144,9.17,3,Goal-Oriented Players
1025,505960,Ali Alipour,forward,Persepolis,6.0,2.0,0.6096774193548387,2.504838709677419,9.17,1,Low-Performance Players
1027,330643,Mark Flekken,Keeper,Bayer Leverkusen,0.0,0.0,4.982352941176471,2.4911764705882358,9.12,3,Goal-Oriented Players
1028,1039219,Samir Chergui,Right Back,Paris FC,1.0,0.0,4.375862068965518,2.487931034482759,9.11,1,Low-Performance Players
1029,798069,Deroy Duarte,Defensive Midfielder,Ludogorets Razgrad,3.0,3.0,1.968253968253968,2.484126984126984,9.1,1,Low-Performance Players
1030,557799,Duje Caleta-Car,Center Back,Lyon,1.0,0.0,4.360714285714286,2.4803571428571427,9.08,1,Low-Performance Players
1030,909908,Youssef Belammari,Left Back,Al Ahly SC,0.0,3.0,3.7622222222222224,2.4811111111111117,9.08,1,Low-Performance Players
1030,1107298,Marvin Keller,Keeper,Young Boys,0.0,0.0,4.957575757575758,2.478787878787879,9.08,3,Goal-Oriented Players
1033,1420509,Mohammad Ghorbani,Central Midfielder,Al-Wahda,1.0,0.0,4.331914893617021,2.46595744680851,9.03,3,Goal-Oriented Players
1034,787099,Sipho Chaine,Keeper,Orlando Pirates,0.0,0.0,4.927777777777777,2.463888888888889,9.02,3,Goal-Oriented Players
1034,1053731,Nando Pijnaker,Center Back,Auckland FC,0.0,0.0,4.929166666666667,2.4645833333333336,9.02,3,Goal-Oriented Players
1036,922387,Meshaal Barsham,Keeper,Al-Sadd,0.0,0.0,4.921276595744681,2.4606382978723405,9.01,2,Creative / Attacking Players
1037,1132814,Steve Kapuadi,Center Back,Widzew Łódź,1.0,0.0,4.310169491525423,2.4550847457627114,8.99,3,Goal-Oriented Players
1038,463967,Jindrich Stanek,Keeper,Slavia Prague,0.0,0.0,4.902702702702703,2.4513513513513514,8.98,3,Goal-Oriented Players
1039,935550,Torbjørn Heggem,Center Back,Bologna,0.0,0.0,4.874626865671642,2.437313432835821,8.92,3,Goal-Oriented Players
1040,1312681,Abdallah Nasib,Center Back,Al-Hussein SC,0.0,0.0,4.859090909090909,2.4295454545454547,8.9,3,Goal-Oriented Players
1041,1797902,Adem Arous,Center Back,Kasımpaşa,2.0,0.0,3.630952380952381,2.4154761904761903,8.84,1,Low-Performance Players
1042,1107287,Carl Sainté,Center Back,El Paso Locomotive FC,1.0,0.0,4.225,2.4125,8.83,1,Low-Performance Players
1043,1515122,Arjan Malic,Right Back,Sturm Graz,1.0,0.0,4.216666666666666,2.4083333333333328,8.82,1,Low-Performance Players
1044,1174962,Ziyad Aljohani,Defensive Midfielder,Al Ahli,1.0,1.0,3.815,2.4075,8.81,1,Low-Performance Players
1045,751198,Nicolás de la Cruz,Defensive Midfielder,Flamengo,1.0,1.0,3.8,2.4000000000000004,8.79,2,Creative / Attacking Players
1046,504606,Lucas Hernández,Left Back,Paris Saint-Germain,0.0,3.0,3.5985714285714288,2.3992857142857145,8.78,1,Low-Performance Players
1047,274787,Yvon Mvogo,Keeper,Lorient,0.0,0.0,4.78936170212766,2.3946808510638298,8.77,3,Goal-Oriented Players
1048,1394254,Wilguens Paugain,Right Wing-Back,Zulte Waregem,1.0,0.0,4.177777777777778,2.388888888888889,8.75,1,Low-Performance Players
1049,716819,Nkosinathi Sibisi,Center Back,Orlando Pirates,0.0,0.0,4.764583333333333,2.3822916666666667,8.72,1,Low-Performance Players
1050,562801,Derrick Luckassen,Center Back,Pafos FC,2.0,0.0,3.548,2.374,8.69,1,Low-Performance Players
1051,1053982,Salah Zakaria,Keeper,Al-Duhail SC,0.0,1.0,4.3392857142857135,2.369642857142857,8.68,3,Goal-Oriented Players
1052,202180,Grant Hanley,Center Back,Hibernian,0.0,0.0,4.734782608695652,2.367391304347826,8.67,3,Goal-Oriented Players
1052,1200630,Koni De Winter,Center Back,Milan,1.0,1.0,3.733333333333333,2.3666666666666667,8.67,1,Low-Performance Players
1054,1002039,Aaron Hickey,Right Back,Brentford,1.0,0.0,4.117021276595746,2.3585106382978727,8.64,1,Low-Performance Players
1055,1232530,Jehad Thakri,Center Back,Al Qadsiah,0.0,0.0,4.71063829787234,2.35531914893617,8.62,1,Low-Performance Players
1056,304345,Sead Kolasinac,Center Back,Atalanta,0.0,1.0,4.3,2.35,8.6,1,Low-Performance Players
1057,1067168,Zeki Amdouni,forward,Burnley,0.0,0.0,4.683333333333333,2.3416666666666663,8.57,3,Goal-Oriented Players
1058,1014496,Odilon Kossounou,Center Back,Atalanta,1.0,0.0,4.053125,2.3265625,8.52,1,Low-Performance Players
1059,98254,Yuto Nagatomo,Right Back,FC Tokyo,0.0,0.0,4.6454545454545455,2.3227272727272728,8.5,2,Creative / Attacking Players
1060,688448,Jiovany Ramos,Center Back,Academia Puerto Cabello,4.0,0.0,2.2288888888888887,2.3144444444444443,8.47,1,Low-Performance Players
1060,428006,Ricardo Goss,Keeper,Mamelodi Sundowns FC,0.0,0.0,4.627083333333334,2.313541666666667,8.47,1,Low-Performance Players
1062,919671,Liberato Cacace,Left Wing-Back,Wrexham,1.0,0.0,4.016,2.308,8.45,1,Low-Performance Players
1063,1177779,Alidu Seidu,Center Back,Rennes,0.0,1.0,4.211363636363637,2.3056818181818186,8.44,1,Low-Performance Players
1064,50065,David Ospina,Keeper,Atletico Nacional,0.0,0.0,4.598148148148148,2.299074074074074,8.42,1,Low-Performance Players
1064,1477513,Jakhongir Urozov,Center Back,,0.0,0.0,4.6,2.3,8.42,3,Goal-Oriented Players
1066,1272118,Alex Paulsen,Keeper,Motherwell,0.0,0.0,4.592307692307692,2.296153846153846,8.41,1,Low-Performance Players
1067,665167,Laros Duarte,Defensive Midfielder,Puskas FC Academy,1.0,7.0,1.168888888888889,2.2844444444444445,8.36,1,Low-Performance Players
1068,279714,Brice Samba,Keeper,Rennes,0.0,0.0,4.541509433962265,2.2707547169811324,8.31,3,Goal-Oriented Players
1069,308909,Abdulaziz Hatem,Attacking Midfielder,Al-Rayyan,0.0,1.0,4.084375,2.2421875,8.21,1,Low-Performance Players
1070,578761,Jalal Hassan,Keeper,Al Zawraa,0.0,0.0,4.460869565217392,2.230434782608696,8.17,1,Low-Performance Players
1070,948745,Kwasi Sibo,Defensive Midfielder,Real Oviedo,0.0,0.0,4.459999999999999,2.2299999999999995,8.17,1,Low-Performance Players
1072,1338390,Ernest Nuamah,forward,Lyon,0.0,1.0,4.0375,2.21875,8.12,2,Creative / Attacking Players
1073,857661,Martin Zlomislic,Keeper,Qarabag FK,0.0,0.0,4.430000000000001,2.2150000000000003,8.11,3,Goal-Oriented Players
1073,245555,Gerónimo Rulli,Keeper,Marseille,0.0,0.0,4.431818181818182,2.215909090909091,8.11,3,Goal-Oriented Players
1075,1195865,Jassem Gaber,Defensive Midfielder,Al-Rayyan,0.0,1.0,4.003030303030303,2.201515151515152,8.06,1,Low-Performance Players
1075,708738,Juriën Gaari,Center Back,Abha,0.0,0.0,4.404651162790698,2.202325581395349,8.06,1,Low-Performance Players
1077,117222,Ehsan Hajisafi,Left Back,Sepahan,3.0,2.0,1.7787878787878788,2.1893939393939394,8.02,1,Low-Performance Players
1078,239219,Mateo Kovacic,Defensive Midfielder,Manchester City,0.0,2.0,3.574074074074074,2.187037037037037,8.01,1,Low-Performance Players
1079,937414,Homam El Amin,Left Back,Al-Duhail SC,0.0,0.0,4.333333333333333,2.1666666666666665,7.93,1,Low-Performance Players
1080,1642820,Zaid Ismael,Central Midfielder,Al Talaba,0.0,0.0,4.316666666666666,2.158333333333333,7.9,1,Low-Performance Players
1081,668422,Anthony Ralston,Right Back,Celtic,1.0,0.0,3.6883333333333335,2.1441666666666666,7.85,1,Low-Performance Players
1082,1257080,Matthieu Epolo,Keeper,Standard Liege,0.0,0.0,4.283333333333333,2.1416666666666666,7.84,1,Low-Performance Players
1083,751164,Carlos Acevedo,Keeper,Santos Laguna,0.0,0.0,4.269230769230769,2.1346153846153846,7.82,1,Low-Performance Players
1084,743720,Charles Pickel,Central Midfielder,Sharjah Cultural Club,1.0,0.0,3.64,2.12,7.76,1,Low-Performance Players
1085,464919,Maxime Crépeau,Keeper,Orlando City,0.0,0.0,4.233333333333333,2.1166666666666667,7.75,1,Low-Performance Players
1086,1554109,Husam Abu Dahab,Center Back,Al-Faisaly,0.0,0.0,4.228571428571429,2.1142857142857143,7.74,1,Low-Performance Players
1087,1434853,Kevin Castaño,Defensive Midfielder,River Plate,0.0,0.0,4.201851851851852,2.100925925925926,7.69,1,Low-Performance Players
1087,922298,Umar Eshmuradov,Center Back,Nasaf Qarshi,0.0,2.0,3.4000000000000004,2.1,7.69,1,Low-Performance Players
1089,307438,Fabián Balbuena,Center Back,Gremio,1.0,0.0,3.5939393939393938,2.0969696969696967,7.68,1,Low-Performance Players
1089,978290,Moisés Ramirez,Keeper,Kifisia FC,0.0,0.0,4.194,2.097,7.68,1,Low-Performance Players
1091,1350138,Arya Yousefi,Right Back,Sepahan,3.0,2.0,1.5794117647058823,2.0897058823529413,7.65,1,Low-Performance Players
1091,881640,Lutsharel Geertruida,Right Back,RB Leipzig,0.0,0.0,4.176,2.088,7.65,1,Low-Performance Players
1091,1689101,Tarek Alaa,Right Back,Pyramids FC,0.0,1.0,3.7766666666666655,2.0883333333333334,7.65,1,Low-Performance Players
1094,546203,Rajaei Ayed,Central Midfielder,Al-Hussein SC,0.0,0.0,4.13,2.065,7.56,1,Low-Performance Players
1095,969870,Adam Hlozek,Attacking Midfielder,Hoffenheim,1.0,0.0,3.525,2.0625,7.55,1,Low-Performance Players
1096,1642780,Al Hashmi Al Hussain,Center Back,Al-Arabi,0.0,0.0,4.114814814814815,2.057407407407408,7.53,1,Low-Performance Players
1096,664444,Takehiro Tomiyasu,Center Back,,0.0,1.0,3.715,2.0575,7.53,1,Low-Performance Players
1096,825641,Félix Torres,Center Back,Internacional,2.0,0.0,2.911666666666667,2.0558333333333336,7.53,1,Low-Performance Players
1099,431151,Mohammed Muntari,Striker,Al-Gharafa,0.0,1.0,3.625,2.0125,7.37,3,Goal-Oriented Players
1100,541551,Ivan Sunjic,Defensive Midfielder,Pafos FC,0.0,0.0,4.017241379310345,2.0086206896551726,7.35,1,Low-Performance Players
1101,1394951,Thapelo Maseko,Right Winger,Mamelodi Sundowns FC,2.0,0.0,2.8095238095238098,2.0047619047619047,7.34,1,Low-Performance Players
1101,416124,Milos Degenek,Center Back,APOEL Nicosia,1.0,0.0,3.4088235294117646,2.0044117647058823,7.34,1,Low-Performance Players
1103,751762,Dylan Batubinsika,Center Back,AE Larissa,0.0,0.0,3.9966666666666666,1.9983333333333333,7.32,1,Low-Performance Players
1104,1676985,Tyler Fletcher,Defensive Midfielder,Manchester United U21,0.0,1.0,3.591836734693877,1.9959183673469387,7.31,1,Low-Performance Players
1105,1160097,Omar Rekik,Center Back,Maribor,1.0,0.0,3.388888888888889,1.9944444444444445,7.3,1,Low-Performance Players
1106,1333336,Manaf Younis,Center Back,Al Shorta,0.0,0.0,3.9500000000000006,1.9750000000000003,7.23,1,Low-Performance Players
1107,383971,Dominik Livakovic,Keeper,Fenerbahçe,0.0,0.0,3.936206896551724,1.968103448275862,7.21,1,Low-Performance Players
1107,441164,Kaan Ayhan,Center Back,Galatasaray,2.0,1.0,2.3362068965517246,1.968103448275862,7.21,1,Low-Performance Players
1109,766574,Yehvann Diouf,Keeper,Nice,0.0,0.0,3.9287878787878783,1.9643939393939391,7.19,1,Low-Performance Players
1110,1554123,Mustafa Saadoun,Right Back,Al Shorta,0.0,0.0,3.875,1.9375,7.09,1,Low-Performance Players
1111,164062,Stopira,Center Back,Torreense,5.0,0.0,0.8686274509803921,1.934313725490196,7.08,1,Low-Performance Players
1112,1132570,Ahmed Basil Fadhil,Keeper,Al Shorta,0.0,0.0,3.852380952380953,1.926190476190476,7.05,1,Low-Performance Players
1113,1228546,Mostafa Ahmed Shobeir,Keeper,Al Ahly SC,0.0,0.0,3.8446428571428575,1.9223214285714287,7.04,1,Low-Performance Players
1114,263653,John Stones,Center Back,,0.0,1.0,3.4415094339622643,1.920754716981132,7.03,1,Low-Performance Players
1115,1131928,Amine Ben Hamida,Left Back,Espérance,1.0,2.0,2.433333333333333,1.9166666666666663,7.02,1,Low-Performance Players
1116,643624,Rustam Ashurmatov,Center Back,Esteghlal,1.0,0.0,3.220689655172414,1.910344827586207,6.99,1,Low-Performance Players
1117,315201,Max Crocombe,Keeper,Millwall,0.0,0.0,3.791935483870968,1.895967741935484,6.94,3,Goal-Oriented Players
1118,121633,David Alaba,Center Back,,0.0,2.0,2.983333333333334,1.891666666666667,6.93,1,Low-Performance Players
1119,490122,Aaron Tshibola,Defensive Midfielder,Kilmarnock,0.0,0.0,3.776744186046512,1.888372093023256,6.91,1,Low-Performance Players
1119,418137,Arthur Masuaku,Left Back,Sunderland,0.0,2.0,2.974358974358974,1.8871794871794871,6.91,1,Low-Performance Players
1121,698273,Alban Lafont,Keeper,Nantes,0.0,0.0,3.7579710144927536,1.8789855072463768,6.88,1,Low-Performance Players
1122,1163219,Ardon Jashari,Central Midfielder,Milan,0.0,1.0,3.3466666666666667,1.8733333333333333,6.86,1,Low-Performance Players
1123,1432344,Jonas Adjetey,Center Back,Wolfsburg,0.0,0.0,3.736206896551725,1.8681034482758625,6.84,1,Low-Performance Players
1124,847766,Saleem Obaid,Center Back,Al-Hussein SC,0.0,0.0,3.7,1.85,6.77,1,Low-Performance Players
1125,1050160,Sontje Hansen,Right Winger,Middlesbrough,2.0,0.0,2.4928571428571438,1.8464285714285715,6.76,2,Creative / Attacking Players
1126,1454648,Edgardo Fariña,Center Back,Nizhny Novgorod,0.0,0.0,3.685714285714286,1.842857142857143,6.75,3,Goal-Oriented Players
1127,1514693,Florian Wiegele,Keeper,Viktoria Plzen,0.0,0.0,3.647272727272727,1.8236363636363635,6.68,3,Goal-Oriented Players
1128,640284,Ali Lajami,Center Back,Al Hilal,0.0,0.0,3.641509433962264,1.820754716981132,6.67,1,Low-Performance Players
1129,258269,Victor Nilsson Lindelöf,Center Back,Aston Villa,0.0,1.0,3.236065573770492,1.818032786885246,6.66,1,Low-Performance Players
1129,831044,Hjalmar Ekdal,Center Back,Burnley,0.0,1.0,3.2375000000000003,1.81875,6.66,1,Low-Performance Players
1131,511397,Shoja Khalilzadeh,Center Back,Tractor,1.0,1.0,2.617948717948718,1.808974358974359,6.62,1,Low-Performance Players
1131,1426170,Mamadou Sarr,Center Back,Chelsea,0.0,0.0,3.618,1.809,6.62,3,Goal-Oriented Players
1133,1362385,Achref Abada,Center Back,USM Alger,1.0,0.0,2.994117647058824,1.797058823529412,6.58,1,Low-Performance Players
1134,1036253,Noor Al Rawabdeh,Central Midfielder,Selangor,0.0,1.0,3.1666666666666665,1.7833333333333332,6.53,1,Low-Performance Players
1135,1648351,Tahsin Mohammed,Right Winger,Al-Duhail SC,2.0,0.0,2.360975609756097,1.7804878048780486,6.52,2,Creative / Attacking Players
1135,619697,Odiljon Khamrobekov,Central Midfielder,Tractor,0.0,1.0,3.1600000000000006,1.7800000000000002,6.52,1,Low-Performance Players
1137,466132,Théo Bongonda,Right Winger,Spartak Moscow,2.0,0.0,2.290322580645161,1.7451612903225806,6.39,1,Low-Performance Players
1138,498457,Álvaro Montero,Keeper,Velez Sarsfield,0.0,0.0,3.4875000000000003,1.74375,6.38,3,Goal-Oriented Players
1139,1415372,Owen Goodman,Keeper,Crystal Palace U18,0.0,0.0,3.48030303030303,1.740151515151515,6.37,1,Low-Performance Players
1140,1806615,Benjamin Asare,Keeper,,0.0,0.0,3.4642857142857144,1.7321428571428572,6.34,1,Low-Performance Players
1141,1350517,Mohammad Abu Hasheesh,Left Midfielder,Zakho,1.0,0.0,2.84375,1.721875,6.3,1,Low-Performance Players
1142,418799,Jason Geria,Center Back,Albirex Niigata,1.0,1.0,2.36,1.68,6.15,1,Low-Performance Players
1143,320139,Frans Putros,Central Midfielder,Persib Bandung,2.0,1.0,1.728888888888889,1.6644444444444444,6.09,1,Low-Performance Players
1144,416175,José Sá,Keeper,Wolverhampton Wanderers,0.0,0.0,3.315384615384616,1.6576923076923078,6.07,1,Low-Performance Players
1145,1035614,Manuel Ugarte,Defensive Midfielder,Manchester United,0.0,0.0,3.294230769230769,1.6471153846153848,6.03,1,Low-Performance Players
1146,1059129,Mohammad Abuzraiq,Right Winger,Raja Casablanca,2.0,2.0,1.2838709677419355,1.641935483870968,6.01,2,Creative / Attacking Players
1147,1235623,Youssef Amyn,Right Midfielder,AEK Larnaca,0.0,1.0,2.8750000000000004,1.6375000000000002,6.0,1,Low-Performance Players
1148,1257648,Aurèle Amenda,Center Back,Coventry City,0.0,0.0,3.255,1.6275,5.96,1,Low-Performance Players
1149,527616,Luis Chávez,Defensive Midfielder,Dinamo Moscow,1.0,0.0,2.6500000000000004,1.6250000000000002,5.95,1,Low-Performance Players
1150,1137909,Emiliano Martínez,Defensive Midfielder,Palmeiras,0.0,0.0,3.2314285714285718,1.6157142857142857,5.92,1,Low-Performance Players
1151,589585,Farrukh Sayfiev,Right Wing-Back,Navbahor Namangan,0.0,0.0,3.225,1.6124999999999998,5.9,1,Low-Performance Players
1152,619508,Dostonbek Khamdamov,midfielder,Pakhtakor Tashkent,0.0,0.0,3.2125000000000004,1.6062500000000002,5.88,1,Low-Performance Players
